Cidade,Bairro,Preco,M²,Tipo,Quarto,Vaga,Suíte
vicente-pires,,1.150.000,200,Casa,3,4,3
vicente-pires,,990.000,208,Casa,2,4,2
vicente-pires,,274.000,56,Apartamento,2,1,1
vicente-pires,,190.000,50,Apartamento,2,,
vicente-pires,,1.500.000,450,Casa,4,6,4
vicente-pires,,1.490.000,300,Casa,4,4,4
vicente-pires,,850.000,580,Apartamento,3,5,3
vicente-pires,,1.550.000,659,Casa,5,6,5
vicente-pires,,1.340.000,400,Casa,3,4,
vicente-pires,,1.200.000,837,Casa,5,,5
vicente-pires,,1.480.000,400,Casa,4,14,
vicente-pires,,1.200.000,315,Casa,3,2,3
vicente-pires,,775.000,800,Lote/Terreno,,,
vicente-pires,,1.419.000,360,Casa,4,4,4
vicente-pires,,1.350.000,260,Casa,3,4,3
vicente-pires,,600.000,200,Casa,3,4,3
vicente-pires,,410.000,525,Lote/Terreno,,,
vicente-pires,,680.000,350,Casa,3,3,3
vicente-pires,,700.000,205,Apartamento,3,1,
vicente-pires,,650.000,380,Casa,5,5,2
vicente-pires,,1.200.000,200,Casa,3,4,1
vicente-pires,,300.000,84,Apartamento,2,1,1
vicente-pires,,1.500.000,270,Casa,3,4,3
vicente-pires,,1.500.000,280,Casa,4,4,4
vicente-pires,,1.100.000,250,Casa,3,4,1
vicente-pires,,1.300.000,350,Casa,4,4,3
vicente-pires,,1.700.000,800,Casa,4,8,3
vicente-pires,,1.250.000,260,Casa,3,4,3
vicente-pires,,1.500.000,330,Casa,4,4,4
vicente-pires,,950.000,340,Casa,4,4,2
vicente-pires,,1.250.000,400,Casa,4,4,4
vicente-pires,,1.550.000,330,Casa,4,4,4
vicente-pires,,1.200.000,503,Casa,5,4,4
vicente-pires,,1.100.000,203,Apartamento,3,3,3
vicente-pires,,1.198.000,269,Casa,3,4,3
vicente-pires,,430.000,450,Casa,2,,
vicente-pires,,1.590.000,400,Casa,4,4,2
vicente-pires,,1.250.000,260,Casa,3,4,2
vicente-pires,,700.000,289,Casa,3,8,2
vicente-pires,,1.100.000,400,Casa,3,4,3
vicente-pires,,1.650.000,960,Casa,3,4,3
vicente-pires,,1.200.000,260,Casa,3,4,3
vicente-pires,,1.300.000,430,Casa,3,2,3
vicente-pires,,1.150.000,400,Casa,3,3,1
vicente-pires,,1.950.000,480,Casa,4,4,4
vicente-pires,,650.000,180,Casa,3,2,1
vicente-pires,,1.699.000,450,Casa,4,,4
vicente-pires,,959.000,240,Casa,3,2,3
vicente-pires,,580.000,250,Casa,2,4,1
vicente-pires,,590.000,170,Casa,3,2,3
vicente-pires,,1.299.000,460,Casa,4,4,1
vicente-pires,,1.300.000,350,Casa,4,3,3
vicente-pires,,1.300.000,400,Casa,4,4,4
vicente-pires,,1.300.000,280,Casa,4,4,4
vicente-pires,,880.000,240,Casa,3,2,2
vicente-pires,,1.300.000,320,Casa,4,4,4
vicente-pires,,899.000,649,Casa,3,5,3
vicente-pires,,1.260.000,300,Casa,5,5,5
vicente-pires,,1.200.000,250,Casa,3,4,2
samambaia,,202.785,61,Apartamento,2,,
samambaia,,229.000,,,,,
samambaia,,289.000,59,Apartamento,2,1,1
samambaia,,457.080,58,Apartamento,1,1,1
samambaia,,A partir de 177.490,60,a,2,,
samambaia,,198.000,37,Apartamento,1,1,1
samambaia,,145.000,126,Casa,3,2,
samambaia,,189.995,59,Apartamento,2,1,1
samambaia,,141.990,33,Apartamento,1,,
samambaia,,195.000,60,Apartamento,2,1,1
samambaia,,180.000,57,Apartamento,2,2,
samambaia,,215.000,57,Apartamento,2,1,1
samambaia,,308.000,60,Apartamento,2,,
samambaia,,145.900,31,Apartamento,2,1,
samambaia,,180.000,80,Casa,2,1,
samambaia,,199.000,48,Apartamento,2,1,
samambaia,,214.415,44,Apartamento,2,1,
samambaia,,199.000,52,Apartamento,2,1,1
samambaia,,250.000,60,Apartamento,3,1,1
samambaia,,155.000,40,Apartamento,1,1,
samambaia,,199.900,48,Apartamento,2,1,
samambaia,,289.915,60,Apartamento,2,1,1
samambaia,,175.000,60,Apartamento,2,1,
samambaia,,345.000,6044444,Casa,3,2,1
samambaia,,380.000,130,Casa,3,2,
samambaia,,110.000,30,Apartamento,1,1,1
samambaia,,212.467,45,Apartamento,2,1,
samambaia,,230.000,52,Apartamento,2,1,1
samambaia,,520.000,100,Apartamento,2,2,1
samambaia,,180.000,57,Apartamento,3,1,
samambaia,,201.500,61,Apartamento,2,1,1
samambaia,,430.000,160,Casa,5,5,
samambaia,,420.000,120,Casa,4,2,4
samambaia,,210.000,60,Apartamento,2,1,
samambaia,,280.000,63,Apartamento,3,1,1
samambaia,,225.000,57,Apartamento,2,1,1
samambaia,,320.000,130,Casa,2,2,
samambaia,,289.114,59,Apartamento,2,1,1
samambaia,,160.000,60,Apartamento,2,1,
samambaia,,183.000,47,Apartamento,2,1,
samambaia,,377.000,96,Apartamento,2,1,
samambaia,,175.000,47,Apartamento,2,1,
samambaia,,430.000,135,Casa,4,2,1
samambaia,,320.000,65,Apartamento,3,1,1
samambaia,,290.000,63,Apartamento,3,2,1
samambaia,,141.990,31,Apartamento,1,1,
samambaia,,261.000,54,Apartamento,2,1,1
samambaia,,349.000,70,Apartamento,3,1,1
samambaia,,160.000,34,Apartamento,1,1,1
samambaia,,215.000,130,Casa,3,3,1
samambaia,,205.000,45,Apartamento,2,1,1
samambaia,,360.000,70,Apartamento,3,2,1
samambaia,,325.000,183,Casa,4,3,3
samambaia,,377.000,96,Apartamento,2,1,
samambaia,,550.000,200,Casa,3,4,2
samambaia,,223.000,48,Apartamento,2,1,1
samambaia,,240.000,64,Apartamento,3,,1
samambaia,,380.000,137,Casa,2,2,1
samambaia,,305.000,95,Casa,3,2,1
samambaia,,450.000,250,Casa,5,4,2
samambaia,,375.000,70,Apartamento,3,1,1
samambaia,,76.000,47,Apartamento,2,1,
samambaia,,180.490,42,Apartamento,2,1,
samambaia,,420.000,237,Casa,5,4,3
samambaia,,520.000,98,Apartamento,3,1,1
samambaia,,780.000,257,Prédio,,,
samambaia,,275.000,130,Casa,3,2,1
samambaia,,225.000,100,Casa,2,3,
samambaia,,178.000,47,Apartamento,2,1,
samambaia,,139.000,32,Apartamento,1,,
samambaia,,269.000,59,Apartamento,2,1,1
samambaia,,215.000,53,Apartamento,2,1,1
samambaia,,189.990,59,Apartamento,2,1,1
samambaia,,275.000,57,Apartamento,2,1,1
samambaia,,199.900,54,Apartamento,2,1,1
samambaia,,245.000,120,Casa,3,2,1
samambaia,,340.000,67,Apartamento,3,1,1
samambaia,,218.000,53,Apartamento,2,2,1
samambaia,,205.000,50,Apartamento,2,1,
samambaia,,259.000,70,Casa,2,3,
samambaia,,185.000,48,Apartamento,2,1,
samambaia,,125.000,28,Apartamento,1,,
samambaia,,210.000,100,Casa,2,3,
samambaia,,218.000,45,Apartamento,2,1,
samambaia,,275.000,60,Apartamento,3,1,
samambaia,,190.000,43,Apartamento,2,1,
samambaia,,220.000,45,Apartamento,2,1,1
samambaia,,269.000,53,Apartamento,2,1,1
samambaia,,199.000,53,Apartamento,2,1,
samambaia,,320.000,90,Apartamento,3,1,1
samambaia,,520.000,110,Apartamento,3,2,2
samambaia,,199.000,56,Apartamento,2,1,1
samambaia,,285.000,150,Casa,3,3,2
samambaia,,130.000,54,Apartamento,2,,1
samambaia,,215.000,44,Apartamento,2,1,
samambaia,,166.000,60,Apartamento,2,1,
samambaia,,230.000,61,Apartamento,2,1,1
samambaia,,289.114,59,Apartamento,2,1,1
samambaia,,220.000,135,Casa,2,2,
samambaia,,340.000,67,Apartamento,3,1,1
samambaia,,420.000,100,Loja,,,
samambaia,,250.000,250,Casa,4,5,1
samambaia,,225.896,60,Apartamento,2,1,1
samambaia,,200.000,80,Casa,3,1,
samambaia,,199.000,48,Apartamento,2,1,
samambaia,,249.000,120,Casa,4,3,
samambaia,,213.000,58,Apartamento,2,,
samambaia,,220.000,35,Apartamento,1,1,
samambaia,,83.000,26,Kitnet,1,1,
samambaia,,1.800.000,900,Lote/Terreno,,,
samambaia,,135.000,30,Apartamento,1,1,1
samambaia,,220.000,80,Casa,2,3,
samambaia,,205.000,50,Apartamento,2,1,
samambaia,,125.000,34,Apartamento,1,1,1
samambaia,,233.000,54,Apartamento,2,1,1
samambaia,,208.000,49,Apartamento,2,1,1
samambaia,,425.000,75,Casa,3,,1
samambaia,,299.000,80,Casa,2,4,
samambaia,,1.300.000,460,Prédio,,,
samambaia,,285.000,105,Casa,3,3,1
samambaia,,269.000,50,Apartamento,2,1,1
samambaia,,230.000,61,Apartamento,2,1,1
samambaia,,310.000,260,Casa,2,4,1
samambaia,,5.500.000,2807,Lote/Terreno,,,
samambaia,,5.500.000,2807,Lote/Terreno,,,
samambaia,,395.000,226,Casa,5,2,1
samambaia,,275.000,75,Apartamento,2,1,
samambaia,,250.000,70,Apartamento,3,1,1
samambaia,,240.000,200,Casa,4,2,1
samambaia,,190.000,48,Apartamento,2,1,
samambaia,,470.000,136,Apartamento,2,2,1
samambaia,,250.000,58,Apartamento,2,1,1
samambaia,,225.000,120,Casa,3,,
samambaia,,145.000,47,Apartamento,2,,
samambaia,,230.000,80,Casa,2,1,
samambaia,,199.900,48,Apartamento,2,1,
samambaia,,328.000,70,Apartamento,3,2,1
samambaia,,270.000,100,Casa,3,2,
samambaia,,202.785,61,Apartamento,2,1,1
samambaia,,140.000,100,Lote/Terreno,,,
samambaia,,380.000,250,Casa,4,3,1
samambaia,,280.000,127,Casa,2,2,1
samambaia,,279.000,120,Casa,3,2,1
samambaia,,230.000,48,Apartamento,2,1,
samambaia,,43.000,32,Apartamento,1,,
samambaia,,270.000,64,Apartamento,3,1,1
samambaia,,210.000,42,Apartamento,2,1,
samambaia,,564.450,112,Loja,,,
samambaia,,135.000,34,Apartamento,1,1,1
samambaia,,299.000,80,Casa,2,4,
samambaia,,252.254,54,Apartamento,2,1,1
samambaia,,220.000,43,Apartamento,2,1,
samambaia,,260.000,47,Apartamento,2,1,
samambaia,,140.000,27,Sala,,,
samambaia,,2.500.000,297,Prédio,,,
samambaia,,300.000,200,Casa,4,2,
samambaia,,135.000,30,Apartamento,1,,1
samambaia,,330.000,110,Casa,3,3,1
samambaia,,170.000,37,Apartamento,1,1,1
samambaia,,565.000,114,Apartamento,2,1,1
samambaia,,400.000,316,Casa,7,2,2
samambaia,,980.000,300,Casa,4,,1
samambaia,,290.000,125,Casa,3,4,
samambaia,,660.000,246,Casa,4,3,1
samambaia,,249.000,55,Apartamento,2,1,1
samambaia,,159.000,143,Casa,1,2,
samambaia,,122.000,35,Apartamento,1,,1
samambaia,,215.400,45,Apartamento,2,1,
samambaia,,600.000,138,Apartamento,3,2,2
samambaia,,270.000,140,Casa,2,2,
samambaia,,280.000,58,Apartamento,2,1,1
samambaia,,188.000,45,Apartamento,2,1,
samambaia,,220.000,35,Apartamento,1,1,
samambaia,,208.000,50,Apartamento,2,1,1
samambaia,,245.000,100,Casa,5,2,1
samambaia,,189.900,53,Apartamento,2,1,
samambaia,,109.000,50,Loja,,,
samambaia,,260.000,57,Apartamento,2,1,1
samambaia,,130.000,36,Apartamento,1,1,1
samambaia,,80.000,58,Apartamento,2,1,2
samambaia,,225.000,60,Apartamento,2,1,1
samambaia,,450.000,300,Casa,5,4,3
samambaia,,139.000,30,Apartamento,1,,
samambaia,,550.000,200,Casa,4,4,1
samambaia,,195.000,60,Apartamento,2,1,
samambaia,,370.000,250,Casa,4,3,1
samambaia,,290.000,105,Casa,3,3,
samambaia,,520.000,110,Apartamento,3,2,1
samambaia,,225.000,100,Casa,3,2,
samambaia,,270.000,90,Casa,2,1,
samambaia,,87.000,118,Casa,3,2,
samambaia,,106.000,126,Casa,3,2,
samambaia,,210.000,45,Apartamento,2,1,
samambaia,,380.000,230,Casa,4,10,1
samambaia,,240.000,48,Apartamento,2,1,
samambaia,,249.975,66,Apartamento,2,1,1
samambaia,,289.915,59,Apartamento,2,1,1
samambaia,,1.750.000,900,Lote/Terreno,,,
samambaia,,180.000,46,Apartamento,2,1,
samambaia,,169.000,148,Casa,2,3,
samambaia,,430.000,170,Casa,3,2,1
samambaia,,210.000,87,Apartamento,2,,
samambaia,,180.000,65,Apartamento,2,1,
samambaia,,1.000.000,450,Prédio,12,1,
samambaia,,219.000,150,Casa,2,3,1
samambaia,,205.000,42,Apartamento,2,1,
samambaia,,214.000,52,Apartamento,2,1,1
samambaia,,205.000,54,Apartamento,1,2,1
samambaia,,169.000,36,Apartamento,1,1,1
samambaia,,210.000,47,Apartamento,2,1,
samambaia,,175.000,39,Apartamento,1,1,
samambaia,,430.000,150,Casa,6,4,3
samambaia,,209.990,47,Apartamento,2,1,
samambaia,,250.000,130,Casa,3,3,
samambaia,,237.190,66,Apartamento,2,1,1
samambaia,,280.000,130,Casa,3,3,
samambaia,,210.000,116,Apartamento,2,,
samambaia,,165.000,51,Apartamento,2,1,1
samambaia,,165.000,33,Apartamento,1,1,1
samambaia,,190.000,55,Apartamento,2,1,1
samambaia,,235.000,80,Casa,2,2,
samambaia,,179.000,65,Apartamento,2,1,1
samambaia,,450.000,423,Lote/Terreno,,,
samambaia,,179.000,53,Apartamento,2,1,
samambaia,,200.000,47,Apartamento,2,1,
samambaia,,320.000,120,Casa,3,1,1
samambaia,,185.000,49,Apartamento,2,,
samambaia,,330.000,210,Casa,3,3,
samambaia,,240.000,60,Apartamento,2,1,1
samambaia,,70.000,58,Apartamento,2,1,1
samambaia,,245.000,53,Apartamento,2,1,1
samambaia,,550.000,122,Apartamento,3,2,1
samambaia,,1.570.000,984,Lote/Terreno,,,
samambaia,,350.000,120,Casa,3,1,
samambaia,,170.000,50,Apartamento,2,1,
samambaia,,1.900.000,1100,Galpão,,,
samambaia,,340.000,180,Casa,4,2,
samambaia,,218.000,51,Apartamento,2,1,
samambaia,,175.000,56,Apartamento,2,1,
samambaia,,265.000,120,Casa,3,1,1
samambaia,,330.000,112,Casa,6,5,3
samambaia,,520.000,110,Apartamento,3,2,
samambaia,,200.000,105,Casa,3,2,
samambaia,,155.000,128,Casa,4,2,
samambaia,,3.650.000,1500,Prédio,,5,
samambaia,,230.000,70,Apartamento,3,1,1
samambaia,,140.000,48,Apartamento,2,,
samambaia,,330.000,60,Apartamento,2,1,1
samambaia,,140.600,36,Apartamento,2,,
samambaia,,385.000,96,Apartamento,2,1,1
samambaia,,1.750.000,521,Prédio,,,
samambaia,,250.000,57,Apartamento,2,1,1
samambaia,,200.000,45,Apartamento,2,1,
samambaia,,217.000,52,Apartamento,2,1,
samambaia,,128.000,30,Apartamento,1,,1
samambaia,,290.000,126,Casa,6,1,
samambaia,,257.000,56,Apartamento,2,1,1
samambaia,,229,50,Apartamento,2,1,1
samambaia,,295.000,180,Casa,4,2,1
samambaia,,289.114,59,Apartamento,2,1,
samambaia,,526.500,110,Apartamento,3,2,1
samambaia,,100.000,126,Casa,3,,
samambaia,,200.000,120,Casa,4,,
samambaia,,215.000,57,Apartamento,2,1,
samambaia,,220.000,254,Casa,4,4,
samambaia,,283.332,59,Apartamento,2,1,1
samambaia,,260.000,53,Apartamento,2,1,1
samambaia,,2.200.000,1500,Prédio,,35,
samambaia,,400.000,300,Prédio,,1,
samambaia,,360.000,110,Casa,4,4,
samambaia,,210.000,51,Apartamento,2,1,
samambaia,,280.000,56,Apartamento,2,1,1
samambaia,,350.000,160,Casa,5,2,
samambaia,,280.000,100,Casa,3,2,
samambaia,,39.000,32,Apartamento,1,,1
samambaia,,230.000,60,Apartamento,2,1,1
samambaia,,205.000,50,Apartamento,2,1,
samambaia,,179.000,100,Casa,4,,1
samambaia,,350.000,183,Casa,5,3,2
samambaia,,580.000,156,Casa,5,3,5
samambaia,,250.000,83,Casa,2,1,
samambaia,,90.000,48,Apartamento,2,1,
samambaia,,198.000,100,Lote/Terreno,,,
samambaia,,420.000,260,Casa,5,1,1
samambaia,,1.499.000,,,7,,2
samambaia,,185.000,49,Apartamento,2,1,
samambaia,,243.000,65,Apartamento,3,1,
samambaia,,380.000,160,Casa,3,2,1
samambaia,,250.000,62621,Casa,2,2,
samambaia,,170.000,63,Apartamento,2,1,
samambaia,,310.000,55,Casa,2,2,
samambaia,,250.000,67,Apartamento,3,1,1
samambaia,,390.000,140,Casa,4,3,1
samambaia,,208.000,50,Apartamento,2,1,1
samambaia,,137.000,36,Apartamento,1,1,1
samambaia,,1.500.000,965,Galpão,,,
samambaia,,216.220,44,Apartamento,2,1,1
samambaia,,250.000,54,Apartamento,2,,1
samambaia,,147.886,43,Apartamento,2,,
samambaia,,380.000,250,Casa,4,3,1
samambaia,,200.000,130,Casa,3,5,1
samambaia,,970.000,390,Prédio,,,
samambaia,,265.000,140,Casa,2,2,
samambaia,,225.000,60,Apartamento,2,1,1
sobradinho,,1.549.000,425,Casa,3,,
sobradinho,,130.000,30,Kitnet,1,,
sobradinho,,430.000,504,Lote/Terreno,,,
sobradinho,,2.290.000,,,6,,4
sobradinho,,390.000,504,Lote/Terreno,,,
sobradinho,,950.000,3600,Lote/Terreno,,,
sobradinho,,340.000,250,Lote/Terreno,,,
sobradinho,,1.150.000,201,Casa,3,2,3
sobradinho,,350.000,182,Casa,3,,2
sobradinho,,380.000,,,,,
sobradinho,,880.000,388,Casa,3,6,2
sobradinho,,1.789.000,310,Casa,4,,4
sobradinho,,890.000,521,Casa,4,2,4
sobradinho,,1.100.000,700,Lote/Terreno,,,
sobradinho,,1.790.000,386,Casa,5,3,5
sobradinho,,2.300.000,,,3,,
sobradinho,,255.000,55,Apartamento,2,,
sobradinho,,880.000,388,Casa,4,5,3
sobradinho,,800.000,500,Casa,5,4,4
sobradinho,,1.400.000,570,Casa,4,,4
sobradinho,,1.700.000,,,3,10,
sobradinho,,580.000,243,Casa,3,3,1
sobradinho,,800.000,500,Casa,4,2,4
sobradinho,,155.000,,,,,
sobradinho,,255.000,162,Casa,3,2,
sobradinho,,220.000,50,Loja,,,
sobradinho,,690.000,250,Casa,3,,3
sobradinho,,850.000,450,Casa,4,2,1
sobradinho,,730.000,561,Casa,5,,5
sobradinho,,140.000,,,2,,
sobradinho,,889.000,201,Casa,3,,3
sobradinho,,130.000,50,Apartamento,1,,
sobradinho,,690.000,250,Casa,4,4,2
sobradinho,,360.000,65,Apartamento,2,1,1
sobradinho,,630.000,,,4,4,2
sobradinho,,990.000,230,Casa,3,,2
sobradinho,,1.300.000,400,Casa,4,2,3
sobradinho,,1.170.000,600,Prédio,,6,
sobradinho,,740.000,220,Casa,3,3,2
sobradinho,,400.000,504,Lote/Terreno,,,
sobradinho,,599.000,250,Casa,3,2,1
sobradinho,,890.000,230,Casa,3,2,4
sobradinho,,650.000,140,Casa,3,2,1
sobradinho,,275.000,56,Apartamento,2,,1
sobradinho,,1.100.000,450,Casa,4,3,4
sobradinho,,750.000,230,Casa,4,,2
sobradinho,,440.000,88,Apartamento,3,1,1
sobradinho,,98.000,25,Kitnet,1,,
sobradinho,,1.790.000,386,Casa,5,3,5
sobradinho,,1.190.000,,,4,,2
sobradinho,,449.000,201,Casa,3,2,1
sobradinho,,449.000,30,Casa,1,,
sobradinho,,1.270.000,380,Casa,4,,4
sobradinho,,14.000.000,10000,Lote/Terreno,,,
sobradinho,,900.000,200,Casa,5,2,5
sobradinho,,235.000,70,Apartamento,2,1,
sobradinho,,300.000,140,Casa,5,2,1
sobradinho,,1.100.000,420,Casa,4,4,4
sobradinho,,700.000,180,Casa,3,1,1
sobradinho,,849.000,317,Casa,4,4,2
sobradinho,,990.000,170,Casa,3,2,1
sobradinho,,950.000,573,Casa,3,2,3
sobradinho,,1.600.000,326,Casa,5,4,5
sobradinho,,520.000,234,Casa,3,3,1
sobradinho,,315.000,504,Lote/Terreno,,,
sobradinho,,650.000,180,Casa,3,2,3
sobradinho,,1.800.000,450,Casa,4,4,4
sobradinho,,1.350.000,370,Casa,5,1,3
sobradinho,,95.000,,,,,
sobradinho,,720.000,,,2,,
sobradinho,,1.080.000,351,Casa,3,4,2
sobradinho,,1.200.000,333,Casa,6,4,1
sobradinho,,130.000,35,Apartamento,1,,
sobradinho,,750.000,198,Casa,4,3,3
sobradinho,,1.100.000,,,4,4,2
sobradinho,,1.700.000,700,Casa,4,5,4
sobradinho,,190.000,,,3,1,
sobradinho,,1.600.000,327,Casa,4,3,3
sobradinho,,950.000,349,Casa,5,3,4
sobradinho,,850.000,503,Casa,6,4,2
sobradinho,,950.000,201,Casa,3,2,1
sobradinho,,300.000,110,Apartamento,3,,1
sobradinho,,795.000,197,Casa,3,2,1
sobradinho,,130.000,30,Apartamento,1,,
sobradinho,,755.000,500,Galpão,,1,
sobradinho,,270.000,256,Casa,4,2,1
sobradinho,,630.000,300,Prédio,,,
sobradinho,,900.000,573,Casa,5,4,2
sobradinho,,245.000,48,Apartamento,2,1,
sobradinho,,1.290.000,,,3,2,2
sobradinho,,1.100.000,380,Loja,,,
sobradinho,,1.450.000,215,Casa,4,2,1
sobradinho,,1.790.000,307,Casa,4,2,4
sobradinho,,870.000,410,Casa,4,2,2
sobradinho,,850.000,270,Casa,3,2,1
sobradinho,,430.000,250,Lote/Terreno,,,
sobradinho,,850.000,500,Casa,5,12,2
sobradinho,,1.070.000,350,Casa,6,2,2
sobradinho,,400.000,,,2,,
sobradinho,,245.000,120,Apartamento,4,1,2
sobradinho,,700.000,320,Casa,4,4,1
sobradinho,,429.000,576,Lote/Terreno,,,
sobradinho,,359.000,168,Casa,3,3,2
sobradinho,,270.000,125,Apartamento,2,,
sobradinho,,800.000,310,Casa,3,2,1
sobradinho,,170.000,,,,,
sobradinho,,280.000,180,Casa,3,1,
sobradinho,,498.000,350,Lote/Terreno,,,
sobradinho,,780.000,254,Casa,3,2,2
sobradinho,,415.000,504,Lote/Terreno,,,
sobradinho,,370.000,80,Apartamento,2,1,1
sobradinho,,800.000,170,Casa,3,4,2
sobradinho,,325.000,250,Casa,3,2,2
sobradinho,,685.000,280,Casa,3,1,1
sobradinho,,1.100.000,501,Casa,4,2,4
sobradinho,,380.000,504,Lote/Terreno,,,
sobradinho,,1.300.000,274,Casa,4,6,4
sobradinho,,270.000,56,Apartamento,2,2,1
sobradinho,,280.000,185,Casa,3,4,1
sobradinho,,450.000,100,Casa,3,3,
sobradinho,,1.650.000,650,Casa,5,2,3
sobradinho,,550.000,180,Casa,3,2,2
sobradinho,,410.000,504,Lote/Terreno,,,
sobradinho,,750.000,600,Casa,5,4,2
sobradinho,,430.000,120,Casa,3,3,
sobradinho,,860.000,,,,,
sobradinho,,900.000,300,Casa,5,2,1
sobradinho,,1.300.000,379,Comercial,,,
sobradinho,,420.000,363,Lote/Terreno,,,
sobradinho,,435.000,257,Casa,6,6,1
sobradinho,,1.250.000,480,Casa,5,2,2
sobradinho,,385.000,504,Lote/Terreno,,,
sobradinho,,1.350.000,201,Casa,3,4,3
sobradinho,,385.000,504,Lote/Terreno,,,
sobradinho,,715.000,326,Casa,4,4,3
sobradinho,,420.000,504,Lote/Terreno,,,
sobradinho,,1.450.000,400,Casa,4,2,3
sobradinho,,1.300.000,340,Casa,4,3,2
sobradinho,,270.000,,,2,,
sobradinho,,380.000,150,Casa,3,3,1
sobradinho,,780.000,320,Casa,5,4,3
sobradinho,,849.000,317,Casa,4,4,2
sobradinho,,990.000,,,3,3,3
sobradinho,,240.000,47,Apartamento,2,1,
sobradinho,,630.000,248,Casa,6,4,2
sobradinho,,1.700.000,550,Casa,4,4,3
sobradinho,,1.400.000,,,,,
sobradinho,,650.000,320,Casa,3,2,1
sobradinho,,1.700.000,1700,Lote/Terreno,,,
sobradinho,,270.000,72,Casa,2,3,1
sobradinho,,990.000,230,Casa,3,2,3
sobradinho,,185.000,45,Apartamento,2,,
sobradinho,,380.000,400,Loja,,,
sobradinho,,150.000,40,Apartamento,1,,
sobradinho,,995.000,390,Casa,4,4,2
sobradinho,,155.000,60,Apartamento,2,,
sobradinho,,670.000,125,Casa,2,7,2
sobradinho,,2.150.000,700,Lote/Terreno,,,
sobradinho,,1.350.000,280,Casa,4,2,2
sobradinho,,575.000,90,Apartamento,3,1,1
sobradinho,,980.000,460,Casa,3,6,3
sobradinho,,680.000,,,,,
sobradinho,,890.000,291,Casa,4,2,4
sobradinho,,1.399.000,450,Casa,3,4,3
sobradinho,,750.000,250,Casa,3,,3
sobradinho,,150.000,35,Apartamento,1,,
sobradinho,,370.000,,,2,3,1
sobradinho,,386.000,71,Apartamento,2,1,1
sobradinho,,1.580.000,1700,Lote/Terreno,,,
sobradinho,,280.000,1000,Lote/Terreno,,,
sobradinho,,1.350.000,709,Casa,4,4,4
sobradinho,,1.450.000,210,Casa,4,3,1
sobradinho,,535.000,789,Lote/Terreno,,,
sobradinho,,490.000,440,Casa,3,4,1
sobradinho,,450.000,250,Lote/Terreno,,,
sobradinho,,680.000,227,Casa,3,2,1
sobradinho,,1.600.000,360,Casa,4,2,3
sobradinho,,1.950.000,,,3,10,1
sobradinho,,300.000,280,Casa,4,2,
sobradinho,,630.000,700,Casa,4,4,3
sobradinho,,380.000,65,Casa,2,,
sobradinho,,1.200.000,400,Casa,5,3,2
sobradinho,,1.230.000,330,Casa,4,,4
sobradinho,,580.000,353,Casa,4,4,1
sobradinho,,450.000,140,Casa,3,4,2
sobradinho,,780.000,180,Casa,3,2,1
sobradinho,,215.000,200,Loja,,,
sobradinho,,923.000,450,Casa,5,1,3
sobradinho,,1.600.000,231,Casa,4,2,4
sobradinho,,380.000,93,Apartamento,3,,1
sobradinho,,410.000,504,Lote/Terreno,,,
sobradinho,,830.000,492,Casa,5,3,2
sobradinho,,650.000,,,2,4,1
sobradinho,,250.000,200,Casa,3,2,
sobradinho,,845.000,125,Casa,3,2,1
sobradinho,,820.000,348,Casa,5,,4
sobradinho,,700.000,304,Casa,5,4,2
sobradinho,,999.000,201,Casa,4,2,2
sobradinho,,695.000,160,Casa,3,2,3
sobradinho,,85.000,,,,,
sobradinho,,300.000,169,Casa,3,,1
sobradinho,,1.599.000,260,Casa,4,,4
sobradinho,,1.100.000,201,Casa,3,2,3
sobradinho,,949.000,380,Casa,5,6,3
sobradinho,,230.000,85,Apartamento,2,,1
sobradinho,,790.000,,,3,6,
sobradinho,,850.000,315,Casa,4,2,3
sobradinho,,195.000,120,Apartamento,3,,1
sobradinho,,150.000,30,Apartamento,1,,
sobradinho,,350.000,59,Casa,2,2,1
sobradinho,,780.000,264,Casa,3,4,1
sobradinho,,415.000,504,Lote/Terreno,,,
sobradinho,,699.000,345,Casa,4,3,2
sobradinho,,650.000,376,Casa,5,10,2
sobradinho,,1.800.000,500,Casa,5,3,5
sobradinho,,449.000,539,Lote/Terreno,,,
sobradinho,,1.100.000,269,Casa,4,3,2
sobradinho,,2.350.000,,,3,4,2
sobradinho,,380.000,206,Casa,3,2,1
sobradinho,,900.000,330,Casa,4,2,4
sobradinho,,1.550.000,448,Casa,3,3,2
sobradinho,,485.000,68,Apartamento,3,1,1
sobradinho,,650.000,300,Casa,3,3,2
sobradinho,,1.799.999,798,Casa,5,4,3
sobradinho,,1.549.000,425,Casa,3,8,1
sobradinho,,850.000,300,Casa,3,4,1
